max_car_agents,tolerance,green_light_duration,Run,average_congestion
173,0,7,773.0,61.30244742387646
173,0,3,774.0,59.306778427108284
173,0,7,775.0,56.70682220959319
148,0,6,776.0,61.473675339822215
83,0,6,777.0,56.70682220959319
148,0,6,778.0,61.30244742387646
148,0,4,779.0,57.27697322990849
148,0,4,780.0,59.306778427108284
83,0,4,781.0,59.51317281059043
83,0,6,782.0,61.30244742387646
83,0,4,783.0,58.982148174013496
193,0,2,784.0,59.51317281059043
128,0,2,785.0,61.30244742387646
193,0,2,786.0,61.30244742387646
193,0,3,787.0,58.982148174013496
193,0,3,788.0,59.51317281059043
128,0,3,789.0,58.982148174013496
128,0,2,790.0,58.982148174013496
128,0,3,791.0,57.27697322990849
103,0,5,792.0,59.862198465218434
38,0,5,793.0,57.27697322990849
103,0,5,794.0,61.473675339822215
103,0,6,795.0,58.982148174013496
103,0,6,796.0,58.982148174013496
38,0,6,797.0,58.982148174013496
38,0,5,798.0,59.51317281059043
38,0,6,799.0,61.30244742387646
80,0,7,800.0,61.30244742387646
61,0,7,801.0,59.306778427108284
80,0,7,802.0,61.30244742387646
80,0,7,803.0,61.473675339822215
80,0,7,804.0,61.30244742387646
61,0,7,805.0,61.30244742387646
61,0,7,806.0,59.306778427108284
61,0,7,807.0,56.70682220959319
170,0,4,808.0,61.30244742387646
151,0,4,809.0,61.30244742387646
170,0,4,810.0,61.30244742387646
170,0,4,811.0,59.862198465218434
170,0,4,812.0,59.862198465218434
151,0,4,813.0,59.306778427108284
151,0,4,814.0,59.862198465218434
151,0,4,815.0,59.862198465218434
125,0,6,816.0,58.982148174013496
106,0,6,817.0,58.982148174013496
125,0,6,818.0,59.306778427108284
125,0,2,819.0,58.982148174013496
125,0,2,820.0,59.306778427108284
106,0,2,821.0,58.982148174013496
106,0,6,822.0,61.30244742387646
106,0,2,823.0,61.30244742387646
35,0,3,824.0,61.473675339822215
196,0,3,825.0,61.473675339822215
35,0,3,826.0,61.30244742387646
35,0,5,827.0,57.27697322990849
35,0,5,828.0,57.27697322990849
196,0,5,829.0,59.51317281059043
196,0,3,830.0,61.30244742387646
196,0,5,831.0,58.982148174013496
41,0,7,832.0,58.982148174013496
21,0,7,833.0,56.70682220959319
41,0,7,834.0,61.473675339822215
41,0,3,835.0,59.51317281059043
41,0,3,836.0,57.27697322990849
21,0,3,837.0,56.70682220959319
21,0,7,838.0,58.982148174013496
21,0,3,839.0,59.306778427108284
131,0,4,840.0,61.30244742387646
111,0,4,841.0,61.30244742387646
131,0,4,842.0,56.70682220959319
131,0,6,843.0,56.70682220959319
131,0,6,844.0,57.27697322990849
111,0,6,845.0,58.982148174013496
111,0,4,846.0,57.27697322990849
111,0,6,847.0,61.473675339822215
176,0,5,848.0,61.473675339822215
66,0,5,849.0,58.982148174013496
176,0,5,850.0,61.30244742387646
176,0,5,851.0,57.27697322990849
176,0,5,852.0,59.306778427108284
66,0,5,853.0,61.30244742387646
66,0,5,854.0,59.862198465218434
66,0,5,855.0,59.306778427108284
86,0,2,856.0,59.306778427108284
156,0,2,857.0,61.30244742387646
86,0,2,858.0,59.51317281059043
86,0,2,859.0,59.51317281059043
86,0,2,860.0,61.30244742387646
156,0,2,861.0,61.30244742387646
156,0,2,862.0,61.30244742387646
156,0,2,863.0,61.30244742387646
108,0,4,864.0,59.51317281059043
179,0,4,865.0,57.27697322990849
108,0,4,866.0,59.306778427108284
108,0,4,867.0,59.306778427108284
108,0,4,868.0,59.306778427108284
179,0,4,869.0,56.70682220959319
179,0,4,870.0,58.982148174013496
179,0,4,871.0,59.51317281059043
198,0,7,872.0,89.60780337502028
89,0,7,873.0,89.60780337502028
198,0,7,874.0,85.8756764685742
198,0,7,875.0,87.65076985637943
198,0,7,876.0,58.03934431221158
89,0,7,877.0,87.65076985637943
89,0,7,878.0,58.03934431221158
89,0,7,879.0,58.03934431221158
153,0,3,880.0,89.60780337502028
134,0,3,881.0,89.60780337502028
153,0,3,882.0,58.03934431221158
153,0,6,883.0,89.60780337502028
153,0,6,884.0,58.03934431221158
134,0,6,885.0,58.03934431221158
134,0,3,886.0,85.8756764685742
134,0,6,887.0,87.65076985637943
63,0,6,888.0,58.03934431221158
44,0,6,889.0,58.03934431221158
63,0,6,890.0,87.65076985637943
63,0,3,891.0,58.03934431221158
63,0,3,892.0,58.03934431221158
44,0,3,893.0,58.03934431221158
44,0,6,894.0,89.60780337502028
44,0,3,895.0,89.60780337502028
52,0,2,896.0,89.60780337502028
100,0,2,897.0,89.60780337502028
52,0,2,898.0,89.60780337502028
52,0,2,899.0,58.03934431221158
52,0,2,900.0,58.03934431221158
100,0,2,901.0,89.60780337502028
100,0,2,902.0,89.60780337502028
100,0,2,903.0,58.03934431221158
142,0,5,904.0,89.60780337502028
190,0,5,905.0,85.8756764685742
142,0,5,906.0,85.8756764685742
142,0,5,907.0,87.65076985637943
142,0,5,908.0,58.03934431221158
190,0,5,909.0,58.03934431221158
190,0,5,910.0,89.60780337502028
190,0,5,911.0,58.03934431221158
187,0,4,912.0,58.03934431221158
55,0,4,913.0,89.60780337502028
187,0,4,914.0,89.60780337502028
187,0,6,915.0,87.65076985637943
187,0,6,916.0,58.03934431221158
55,0,6,917.0,58.03934431221158
55,0,4,918.0,58.03934431221158
55,0,6,919.0,58.03934431221158
97,0,7,920.0,58.03934431221158
145,0,7,921.0,89.60780337502028
97,0,7,922.0,89.60780337502028
97,0,3,923.0,89.60780337502028
97,0,3,924.0,89.60780337502028
145,0,3,925.0,87.65076985637943
145,0,7,926.0,87.65076985637943
145,0,3,927.0,58.03934431221158
75,0,5,928.0,89.60780337502028
123,0,5,929.0,89.60780337502028
75,0,5,930.0,89.60780337502028
75,0,2,931.0,58.03934431221158
75,0,2,932.0,58.03934431221158
123,0,2,933.0,85.8756764685742
123,0,5,934.0,58.03934431221158
123,0,2,935.0,89.60780337502028
165,0,2,936.0,87.65076985637943
33,0,2,937.0,85.8756764685742
165,0,2,938.0,87.65076985637943
165,0,5,939.0,87.65076985637943
165,0,5,940.0,87.65076985637943
33,0,5,941.0,85.8756764685742
33,0,2,942.0,89.60780337502028
33,0,5,943.0,85.8756764685742
120,0,6,944.0,87.65076985637943
168,0,6,945.0,58.03934431221158
120,0,6,946.0,89.60780337502028
120,0,7,947.0,58.03934431221158
120,0,7,948.0,85.8756764685742
168,0,7,949.0,89.60780337502028
168,0,6,950.0,58.03934431221158
168,0,7,951.0,87.65076985637943
30,0,3,952.0,89.60780337502028
78,0,3,953.0,87.65076985637943
30,0,3,954.0,87.65076985637943
30,0,4,955.0,58.03934431221158
30,0,4,956.0,89.60780337502028
78,0,4,957.0,85.8756764685742
78,0,3,958.0,89.60780337502028
78,0,4,959.0,87.65076985637943
27,0,2,960.0,58.03934431221158
47,0,2,961.0,58.03934431221158
27,0,2,962.0,89.60780337502028
27,0,3,963.0,87.65076985637943
27,0,3,964.0,89.60780337502028
47,0,3,965.0,89.60780337502028
47,0,2,966.0,58.03934431221158
47,0,3,967.0,85.8756764685742
117,0,5,968.0,87.65076985637943
137,0,5,969.0,89.60780337502028
117,0,5,970.0,85.8756764685742
117,0,6,971.0,85.8756764685742
117,0,6,972.0,58.03934431221158
137,0,6,973.0,87.65076985637943
137,0,5,974.0,58.03934431221158
137,0,6,975.0,89.60780337502028
162,0,3,976.0,58.03934431221158
92,0,3,977.0,87.65076985637943
162,0,3,978.0,58.03934431221158
162,0,5,979.0,85.8756764685742
162,0,5,980.0,85.8756764685742
92,0,5,981.0,87.65076985637943
92,0,3,982.0,87.65076985637943
92,0,5,983.0,87.65076985637943
72,0,6,984.0,85.8756764685742
182,0,6,985.0,87.65076985637943
72,0,6,986.0,85.8756764685742
72,0,2,987.0,89.60780337502028
72,0,2,988.0,87.65076985637943
182,0,2,989.0,89.60780337502028
182,0,6,990.0,85.8756764685742
182,0,2,991.0,89.60780337502028
94,0,6,992.0,58.03934431221158
159,0,6,993.0,58.03934431221158
94,0,6,994.0,58.03934431221158
94,0,4,995.0,58.03934431221158
94,0,4,996.0,89.60780337502028
159,0,4,997.0,89.60780337502028
159,0,6,998.0,58.03934431221158
159,0,4,999.0,87.65076985637943
184,0,3,1000.0,87.65076985637943
69,0,3,1001.0,89.60780337502028
184,0,3,1002.0,87.65076985637943
184,0,7,1003.0,87.65076985637943
184,0,7,1004.0,87.65076985637943
69,0,7,1005.0,85.8756764685742
69,0,3,1006.0,87.65076985637943
69,0,7,1007.0,87.65076985637943
139,0,7,1008.0,87.65076985637943
114,0,7,1009.0,87.65076985637943
139,0,7,1010.0,89.60780337502028
139,0,5,1011.0,58.03934431221158
139,0,5,1012.0,89.60780337502028
114,0,5,1013.0,87.65076985637943
114,0,7,1014.0,89.60780337502028
114,0,5,1015.0,87.65076985637943
49,0,4,1016.0,85.8756764685742
24,0,4,1017.0,58.03934431221158
49,0,4,1018.0,87.65076985637943
49,0,2,1019.0,87.65076985637943
49,0,2,1020.0,58.03934431221158
24,0,2,1021.0,87.65076985637943
24,0,4,1022.0,87.65076985637943
24,0,2,1023.0,87.65076985637943
61,0,7,1024.0,87.65076985637943
80,0,7,1025.0,58.03934431221158
61,0,7,1026.0,87.65076985637943
61,0,2,1027.0,87.65076985637943
61,0,2,1028.0,85.8756764685742
80,0,2,1029.0,87.65076985637943
80,0,7,1030.0,87.65076985637943
80,0,2,1031.0,58.03934431221158
151,0,4,1032.0,58.03934431221158
170,0,4,1033.0,85.8756764685742
151,0,4,1034.0,85.8756764685742
151,0,5,1035.0,58.03934431221158
151,0,5,1036.0,87.65076985637943
170,0,5,1037.0,87.65076985637943
170,0,4,1038.0,89.60780337502028
170,0,5,1039.0,85.8756764685742
196,0,5,1040.0,58.03934431221158
35,0,5,1041.0,58.03934431221158
196,0,5,1042.0,89.60780337502028
196,0,7,1043.0,87.65076985637943
196,0,7,1044.0,58.03934431221158
35,0,7,1045.0,58.03934431221158
35,0,5,1046.0,89.60780337502028
35,0,7,1047.0,58.03934431221158
106,0,2,1048.0,58.03934431221158
125,0,2,1049.0,89.60780337502028
106,0,2,1050.0,87.65076985637943
106,0,4,1051.0,58.03934431221158
106,0,4,1052.0,87.65076985637943
125,0,4,1053.0,87.65076985637943
125,0,2,1054.0,87.65076985637943
125,0,4,1055.0,58.03934431221158
83,0,3,1056.0,89.60780337502028
148,0,3,1057.0,58.03934431221158
83,0,3,1058.0,87.65076985637943
83,0,3,1059.0,89.60780337502028
83,0,3,1060.0,58.03934431221158
148,0,3,1061.0,58.03934431221158
148,0,3,1062.0,58.03934431221158
148,0,3,1063.0,58.03934431221158
173,0,6,1064.0,58.03934431221158
58,0,6,1065.0,89.60780337502028
173,0,6,1066.0,85.8756764685742
173,0,6,1067.0,58.03934431221158
173,0,6,1068.0,85.8756764685742
58,0,6,1069.0,85.8756764685742
58,0,6,1070.0,85.8756764685742
58,0,6,1071.0,89.60780337502028
128,0,2,1072.0,58.03934431221158
193,0,2,1073.0,87.65076985637943
128,0,2,1074.0,85.8756764685742
128,0,7,1075.0,85.8756764685742
128,0,7,1076.0,85.8756764685742
193,0,7,1077.0,87.65076985637943
193,0,2,1078.0,85.8756764685742
193,0,7,1079.0,85.8756764685742
38,0,5,1080.0,85.8756764685742
103,0,5,1081.0,58.03934431221158
38,0,5,1082.0,85.8756764685742
38,0,4,1083.0,85.8756764685742
38,0,4,1084.0,58.03934431221158
103,0,4,1085.0,85.8756764685742
103,0,5,1086.0,89.60780337502028
103,0,4,1087.0,87.65076985637943
32,0,4,1088.0,85.8756764685742
120,0,4,1089.0,58.03934431221158
32,0,4,1090.0,58.03934431221158
32,0,6,1091.0,87.65076985637943
32,0,6,1092.0,89.60780337502028
120,0,6,1093.0,58.03934431221158
120,0,4,1094.0,89.60780337502028
120,0,6,1095.0,58.03934431221158
122,0,7,1096.0,85.8756764685742
30,0,7,1097.0,87.65076985637943
122,0,7,1098.0,89.60780337502028
122,0,3,1099.0,89.60780337502028
122,0,3,1100.0,89.60780337502028
30,0,3,1101.0,87.65076985637943
30,0,7,1102.0,89.60780337502028
30,0,3,1103.0,87.65076985637943
167,0,3,1104.0,58.03934431221158
165,0,3,1105.0,87.65076985637943
167,0,3,1106.0,58.03934431221158
167,0,4,1107.0,85.8756764685742
167,0,4,1108.0,89.60780337502028
165,0,4,1109.0,87.65076985637943
165,0,3,1110.0,87.65076985637943
165,0,4,1111.0,87.65076985637943
77,0,6,1112.0,89.60780337502028
75,0,6,1113.0,89.60780337502028
77,0,6,1114.0,58.03934431221158
77,0,7,1115.0,58.03934431221158
77,0,7,1116.0,89.60780337502028
75,0,7,1117.0,58.03934431221158
75,0,6,1118.0,58.03934431221158
75,0,7,1119.0,89.60780337502028
100,0,6,1120.0,58.03934431221158
97,0,6,1121.0,89.60780337502028
100,0,6,1122.0,87.65076985637943
100,0,5,1123.0,89.60780337502028
100,0,5,1124.0,89.60780337502028
97,0,5,1125.0,58.03934431221158
97,0,6,1126.0,58.03934431221158
97,0,5,1127.0,89.60780337502028
190,0,3,1128.0,58.03934431221158
187,0,3,1129.0,58.03934431221158
190,0,3,1130.0,87.65076985637943
190,0,2,1131.0,89.60780337502028
190,0,2,1132.0,89.60780337502028
187,0,2,1133.0,89.60780337502028
187,0,3,1134.0,89.60780337502028
187,0,2,1135.0,89.60780337502028
145,0,5,1136.0,85.8756764685742
52,0,5,1137.0,89.60780337502028
145,0,5,1138.0,89.60780337502028
145,0,4,1139.0,89.60780337502028
145,0,4,1140.0,89.60780337502028
52,0,4,1141.0,87.65076985637943
52,0,5,1142.0,58.03934431221158
52,0,4,1143.0,58.03934431221158
55,0,2,1144.0,85.8756764685742
142,0,2,1145.0,87.65076985637943
55,0,2,1146.0,85.8756764685742
55,0,7,1147.0,85.8756764685742
55,0,7,1148.0,89.60780337502028
142,0,7,1149.0,85.8756764685742
142,0,2,1150.0,85.8756764685742
142,0,7,1151.0,58.03934431221158
44,0,5,1152.0,87.65076985637943
199,0,5,1153.0,58.543512765190705
44,0,5,1154.0,58.543512765190705
44,0,7,1155.0,58.543512765190705
44,0,7,1156.0,58.543512765190705
199,0,7,1157.0,58.76058579766547
199,0,5,1158.0,55.44814569017571
199,0,7,1159.0,89.39427360373075
134,0,2,1160.0,55.44814569017571
109,0,2,1161.0,89.39427360373075
134,0,2,1162.0,58.543512765190705
134,0,4,1163.0,89.39427360373075
134,0,4,1164.0,89.39427360373075
109,0,4,1165.0,89.39427360373075
109,0,2,1166.0,58.543512765190705
109,0,4,1167.0,89.39427360373075
179,0,7,1168.0,89.39427360373075
154,0,7,1169.0,58.543512765190705
179,0,7,1170.0,89.39427360373075
179,0,3,1171.0,58.543512765190705
179,0,3,1172.0,58.543512765190705
154,0,3,1173.0,89.39427360373075
154,0,7,1174.0,89.39427360373075
154,0,3,1175.0,58.76058579766547
89,0,4,1176.0,58.76058579766547
64,0,4,1177.0,58.76058579766547
89,0,4,1178.0,58.543512765190705
89,0,6,1179.0,58.543512765190705
89,0,6,1180.0,55.44814569017571
64,0,6,1181.0,89.39427360373075
64,0,4,1182.0,55.44814569017571
64,0,6,1183.0,58.76058579766547
66,0,3,1184.0,89.39427360373075
41,0,3,1185.0,58.543512765190705
66,0,3,1186.0,58.543512765190705
66,0,6,1187.0,89.39427360373075
66,0,6,1188.0,58.543512765190705
41,0,6,1189.0,55.44814569017571
41,0,3,1190.0,55.44814569017571
41,0,6,1191.0,58.543512765190705
156,0,6,1192.0,58.543512765190705
131,0,6,1193.0,58.76058579766547
156,0,6,1194.0,89.39427360373075
156,0,3,1195.0,58.543512765190705
156,0,3,1196.0,89.39427360373075
131,0,3,1197.0,58.543512765190705
131,0,6,1198.0,58.76058579766547
131,0,3,1199.0,89.39427360373075
111,0,4,1200.0,58.543512765190705
86,0,4,1201.0,89.39427360373075
111,0,4,1202.0,89.39427360373075
111,0,2,1203.0,89.39427360373075
111,0,2,1204.0,58.543512765190705
86,0,2,1205.0,89.39427360373075
86,0,4,1206.0,58.543512765190705
86,0,2,1207.0,58.543512765190705
21,0,7,1208.0,89.39427360373075
176,0,7,1209.0,58.543512765190705
21,0,7,1210.0,89.39427360373075
21,0,5,1211.0,58.543512765190705
21,0,5,1212.0,55.44814569017571
176,0,5,1213.0,55.44814569017571
176,0,7,1214.0,58.543512765190705
176,0,5,1215.0,55.44814569017571
22,0,3,1216.0,89.39427360373075
74,0,3,1217.0,58.76058579766547
22,0,3,1218.0,55.44814569017571
22,0,4,1219.0,58.76058579766547
22,0,4,1220.0,55.44814569017571
74,0,4,1221.0,89.39427360373075
74,0,3,1222.0,58.543512765190705
74,0,4,1223.0,58.76058579766547
112,0,6,1224.0,58.543512765190705
164,0,6,1225.0,55.44814569017571
112,0,6,1226.0,58.543512765190705
112,0,7,1227.0,58.543512765190705
112,0,7,1228.0,58.543512765190705
164,0,7,1229.0,89.39427360373075
164,0,6,1230.0,58.76058579766547
164,0,7,1231.0,89.39427360373075
157,0,4,1232.0,89.39427360373075
29,0,4,1233.0,89.39427360373075
157,0,4,1234.0,89.39427360373075
157,0,6,1235.0,58.543512765190705
157,0,6,1236.0,89.39427360373075
29,0,6,1237.0,55.44814569017571
29,0,4,1238.0,58.543512765190705
29,0,6,1239.0,55.44814569017571
67,0,7,1240.0,55.44814569017571
119,0,7,1241.0,58.543512765190705
67,0,7,1242.0,58.543512765190705
67,0,3,1243.0,89.39427360373075
67,0,3,1244.0,58.543512765190705
119,0,3,1245.0,89.39427360373075
119,0,7,1246.0,58.543512765190705
119,0,3,1247.0,58.543512765190705
89,0,5,1248.0,89.39427360373075
142,0,5,1249.0,58.543512765190705
89,0,5,1250.0,55.44814569017571
89,0,3,1251.0,58.543512765190705
89,0,3,1252.0,58.543512765190705
142,0,3,1253.0,58.543512765190705
142,0,5,1254.0,58.543512765190705
142,0,3,1255.0,55.44814569017571
179,0,2,1256.0,58.543512765190705
52,0,2,1257.0,89.39427360373075
179,0,2,1258.0,58.543512765190705
179,0,6,1259.0,58.543512765190705
179,0,6,1260.0,89.39427360373075
52,0,6,1261.0,89.39427360373075
52,0,2,1262.0,89.39427360373075
52,0,6,1263.0,55.44814569017571
134,0,7,1264.0,89.39427360373075
187,0,7,1265.0,55.44814569017571
134,0,7,1266.0,89.39427360373075
134,0,5,1267.0,89.39427360373075
134,0,5,1268.0,89.39427360373075
187,0,5,1269.0,55.44814569017571
187,0,7,1270.0,55.44814569017571
187,0,5,1271.0,55.44814569017571
44,0,4,1272.0,55.44814569017571
97,0,4,1273.0,89.39427360373075
44,0,4,1274.0,58.76058579766547
44,0,2,1275.0,55.44814569017571
44,0,2,1276.0,55.44814569017571
97,0,2,1277.0,58.543512765190705
97,0,4,1278.0,58.76058579766547
97,0,2,1279.0,89.39427360373075
56,0,6,1280.0,58.543512765190705
63,0,6,1281.0,55.44814569017571
56,0,6,1282.0,58.543512765190705
56,0,2,1283.0,58.543512765190705
56,0,2,1284.0,58.543512765190705
63,0,2,1285.0,58.543512765190705
63,0,6,1286.0,58.76058579766547
63,0,2,1287.0,89.39427360373075
146,0,3,1288.0,89.39427360373075
153,0,3,1289.0,58.543512765190705
146,0,3,1290.0,58.543512765190705
146,0,5,1291.0,55.44814569017571
146,0,5,1292.0,58.76058579766547
153,0,5,1293.0,89.39427360373075
153,0,3,1294.0,55.44814569017571
153,0,5,1295.0,58.543512765190705
191,0,5,1296.0,89.39427360373075
108,0,5,1297.0,89.39427360373075
191,0,5,1298.0,58.543512765190705
191,0,7,1299.0,58.543512765190705
191,0,7,1300.0,89.39427360373075
108,0,7,1301.0,89.39427360373075
108,0,5,1302.0,89.39427360373075
108,0,7,1303.0,55.44814569017571
101,0,2,1304.0,58.76058579766547
198,0,2,1305.0,89.39427360373075
101,0,2,1306.0,58.543512765190705
101,0,4,1307.0,89.39427360373075
101,0,4,1308.0,55.44814569017571
198,0,4,1309.0,89.39427360373075
198,0,2,1310.0,89.39427360373075
198,0,4,1311.0,89.39427360373075
78,0,4,1312.0,55.44814569017571
175,0,4,1313.0,55.44814569017571
78,0,4,1314.0,89.39427360373075
78,0,2,1315.0,58.543512765190705
78,0,2,1316.0,55.44814569017571
175,0,2,1317.0,58.76058579766547
175,0,4,1318.0,89.39427360373075
175,0,2,1319.0,58.543512765190705
168,0,7,1320.0,89.39427360373075
85,0,7,1321.0,58.543512765190705
168,0,7,1322.0,89.39427360373075
168,0,5,1323.0,89.39427360373075
168,0,5,1324.0,58.543512765190705
85,0,5,1325.0,89.39427360373075
85,0,7,1326.0,89.39427360373075
85,0,5,1327.0,89.39427360373075
123,0,2,1328.0,58.543512765190705
130,0,2,1329.0,55.44814569017571
123,0,2,1330.0,58.76058579766547
123,0,6,1331.0,89.39427360373075
123,0,6,1332.0,89.39427360373075
130,0,6,1333.0,89.39427360373075
130,0,2,1334.0,89.39427360373075
130,0,6,1335.0,58.76058579766547
33,0,5,1336.0,58.76058579766547
40,0,5,1337.0,89.39427360373075
33,0,5,1338.0,58.543512765190705
33,0,3,1339.0,58.543512765190705
33,0,3,1340.0,58.543512765190705
40,0,3,1341.0,58.543512765190705
40,0,5,1342.0,58.543512765190705
40,0,3,1343.0,89.39427360373075
39,0,3,1344.0,58.76058579766547
181,0,3,1345.0,58.543512765190705
39,0,3,1346.0,89.39427360373075
39,0,5,1347.0,58.76058579766547
39,0,5,1348.0,89.39427360373075
181,0,5,1349.0,89.39427360373075
181,0,3,1350.0,58.76058579766547
181,0,5,1351.0,89.39427360373075
129,0,6,1352.0,58.76058579766547
91,0,6,1353.0,58.543512765190705
129,0,6,1354.0,58.543512765190705
129,0,2,1355.0,58.543512765190705
129,0,2,1356.0,58.543512765190705
91,0,2,1357.0,58.76058579766547
91,0,6,1358.0,55.44814569017571
91,0,2,1359.0,58.543512765190705
174,0,2,1360.0,58.76058579766547
136,0,2,1361.0,89.39427360373075
174,0,2,1362.0,55.44814569017571
174,0,3,1363.0,58.543512765190705
174,0,3,1364.0,89.39427360373075
136,0,3,1365.0,89.39427360373075
136,0,2,1366.0,55.44814569017571
136,0,3,1367.0,58.543512765190705
84,0,5,1368.0,89.39427360373075
46,0,5,1369.0,89.39427360373075
84,0,5,1370.0,89.39427360373075
84,0,6,1371.0,89.39427360373075
84,0,6,1372.0,89.39427360373075
46,0,6,1373.0,55.44814569017571
46,0,5,1374.0,89.39427360373075
46,0,6,1375.0,58.543512765190705
106,0,7,1376.0,89.39427360373075
23,0,7,1377.0,58.76058579766547
106,0,7,1378.0,58.543512765190705
106,0,6,1379.0,89.39427360373075
106,0,6,1380.0,89.39427360373075
23,0,6,1381.0,55.44814569017571
23,0,7,1382.0,89.39427360373075
23,0,6,1383.0,58.543512765190705
196,0,4,1384.0,89.39427360373075
113,0,4,1385.0,58.76058579766547
196,0,4,1386.0,58.543512765190705
196,0,3,1387.0,58.76058579766547
196,0,3,1388.0,58.76058579766547
113,0,3,1389.0,55.44814569017571
113,0,4,1390.0,58.543512765190705
113,0,3,1391.0,58.543512765190705
151,0,5,1392.0,58.543512765190705
68,0,5,1393.0,89.39427360373075
151,0,5,1394.0,55.44814569017571
151,0,4,1395.0,58.543512765190705
151,0,4,1396.0,89.39427360373075
68,0,4,1397.0,58.76058579766547
68,0,5,1398.0,58.76058579766547
68,0,4,1399.0,55.44814569017571
61,0,2,1400.0,55.44814569017571
158,0,2,1401.0,89.39427360373075
